                 t           Prod
4289    343.509311  235333.616437
4290    343.589401  235388.472758
4291    343.669492  235443.329079
4292    343.749583  235498.185400
4293    343.829674  235553.041721
4294    343.909764  235607.898042
4295    343.989855  235662.754363
4296    344.069946  235717.610683
4297    344.150037  235772.467004
4298    344.230127  235827.323325
4299    344.310218  235882.179646
4300    344.390309  235937.035967
4301    344.470400  235991.892288
4302    344.550491  236046.748608
4303    344.630581  236101.604929
4304    344.710672  236156.461250
4305    344.790763  236211.317571
4306    344.870854  236266.173892
4307    344.950944  236321.030213
4308    345.031035  236375.886534
4309    345.111126  236430.742854
4310    345.191217  236485.599175
4311    345.271307  236540.455496
4312    345.351398  236595.311817
4313    345.431489  236650.168138
4314    345.511580  236705.024459
4315    345.591671  236759.880780
4316    345.671761  236814.737100
4317    345.751852  236869.593421
4318    345.831943  236924.449742
4319    345.912034  236979.306063
4320    345.992124  237034.162384
4321    346.072215  237089.018705
4322    346.152306  237143.875025
4323    346.232397  237198.731346
4324    346.312487  237253.587667
4325    346.392578  237308.443988
4326    346.472669  237363.300309
4327    346.552760  237418.156630
4328    346.632851  237473.012951
4329    346.712941  237527.869271
4330    346.793032  237582.725592
4331    346.873123  237637.581913
4332    346.953214  237692.438234
4333    347.033304  237747.294555
4334    347.113395  237802.150876
4335    347.193486  237857.007196
4336    347.273577  237911.863517
4337    347.353667  237966.719838
4338    347.433758  238021.576159
4339    347.513849  238076.432480
4340    347.593940  238131.288801
4341    347.674031  238186.145122
4342    347.754121  238241.001442
4343    347.834212  238295.857763
4344    347.914303  238350.714084
4345    347.994394  238405.570405
4346    348.074484  238460.426726
4347    348.154575  238515.283047
4348    348.234666  238570.139367
4349    348.314757  238624.995688
4350    348.394847  238679.852009
4351    348.474938  238734.708330
4352    348.555029  238789.564651
4353    348.635120  238844.420972
4354    348.715211  238899.277293
4355    348.795301  238954.133613
4356    348.875392  239008.989934
4357    348.955483  239063.846255
4358    349.035574  239118.702576
4359    349.115664  239173.558897
4360    349.195755  239228.415218
4361    349.275846  239283.271539
4362    349.355937  239338.127859
4363    349.436027  239392.984180
4364    349.516118  239447.840501
4365    349.596209  239502.696822
4366    349.676300  239557.553143
4367    349.756391  239612.409464
4368    349.836481  239667.265784
4369    349.916572  239722.122105
4370    349.996663  239776.978426
4371    350.076754  239831.834747
4372    350.156844  239886.691068
4373    350.236935  239941.547389
4374    350.317026  239996.403710
4375    350.397117  240051.260030
4376    350.477208  240106.116351
4377    350.557298  240160.972672
4378    350.637389  240215.828993
4379    350.717480  240270.685314
4380    350.797571  240325.541635
4381    350.877661  240380.397955
4382    350.957752  240435.254276
4383    351.037843  240490.110597
4384    351.117934  240544.966918
4385    351.198024  240599.823239
4386    351.278115  240654.679560
4387    351.358206  240709.535881
4388    351.438297  240764.392201
4389    351.518388  240819.248522
4390    351.598478  240874.104843
4391    351.678569  240928.961164
4392    351.758660  240983.817485
4393    351.838751  241038.673806
4394    351.918841  241093.530126
4395    351.998932  241148.386447
4396    352.079023  241203.242768
4397    352.159114  241258.099089
4398    352.239204  241312.955410
4399    352.319295  241367.811731
4400    352.399386  241422.668052
4401    352.479477  241477.524372
4402    352.559568  241532.380693
4403    352.639658  241587.237014
4404    352.719749  241642.093335
4405    352.799840  241696.949656
4406    352.879931  241751.805977
4407    352.960021  241806.662298
4408    353.040112  241861.518618
4409    353.120203  241916.374939
4410    353.200294  241971.231260
4411    353.280384  242026.087581
4412    353.360475  242080.943902
4413    353.440566  242135.800223
4414    353.520657  242190.656543
4415    353.600748  242245.512864
4416    353.680838  242300.369185
4417    353.760929  242355.225506
4418    353.841020  242410.081827
4419    353.921111  242464.938148
4420    354.001201  242519.794469
4421    354.081292  242574.650789
4422    354.161383  242629.507110
4423    354.241474  242684.363431
4424    354.321564  242739.219752
4425    354.401655  242794.076073
4426    354.481746  242848.932394
4427    354.561837  242903.788714
4428    354.641928  242958.645035
4429    354.722018  243013.501356
4430    354.802109  243068.357677
4431    354.882200  243123.213998
4432    354.962291  243178.070319
4433    355.042381  243232.926640
4434    355.122472  243287.782960
4435    355.202563  243342.639281
4436    355.282654  243397.495602
4437    355.362744  243452.351923
4438    355.442835  243507.208244
4439    355.522926  243562.064565
4440    355.603017  243616.920885
4441    355.683108  243671.777206
4442    355.763198  243726.633527
4443    355.843289  243781.489848
4444    355.923380  243836.346169
4445    356.003471  243891.202490
4446    356.083561  243946.058811
4447    356.163652  244000.915131
4448    356.243743  244055.771452
4449    356.323834  244110.627773
4450    356.403924  244165.484094
4451    356.484015  244220.340415
4452    356.564106  244275.196736
4453    356.644197  244330.053057
4454    356.724288  244384.909377
4455    356.804378  244439.765698
4456    356.884469  244494.622019
4457    356.964560  244549.478340
4458    357.044651  244604.334661
4459    357.124741  244659.190982
4460    357.204832  244714.047302
4461    357.284923  244768.903623
4462    357.365014  244823.759944
4463    357.445104  244878.616265
4464    357.525195  244933.472586
4465    357.605286  244988.328907
4466    357.685377  245043.185228
4467    357.765468  245098.041548
4468    357.845558  245152.897869
4469    357.925649  245207.754190
4470    358.005740  245262.610511
4471    358.085831  245317.466832
4472    358.165921  245372.323153
4473    358.246012  245427.179473
4474    358.326103  245482.035794
4475    358.406194  245536.892115
4476    358.486284  245591.748436
4477    358.566375  245646.604757
4478    358.646466  245701.461078
4479    358.726557  245756.317399
4480    358.806648  245811.173719
4481    358.886738  245866.030040
4482    358.966829  245920.886361
4483    359.046920  245975.742682
4484    359.127011  246030.599003
4485    359.207101  246085.455324
4486    359.287192  246140.311645
4487    359.367283  246195.167965
4488    359.447374  246250.024286
4489    359.527464  246304.880607
4490    359.607555  246359.736928
4491    359.687646  246414.593249
4492    359.767737  246469.449570
4493    359.847828  246524.305890
4494    359.927918  246579.162211
4495    360.008009  246634.018532
4496    360.088100  246688.874853
4497    360.168191  246743.731174
4498    360.248281  246798.587495
4499    360.328372  246853.443816
4500    360.408463  246908.300136
4501    360.488554  246963.156457
4502    360.568644  247018.012778
4503    360.648735  247072.869099
4504    360.728826  247127.725420
4505    360.808917  247182.581741
4506    360.889008  247237.438061
4507    360.969098  247292.294382
4508    361.049189  247347.150703
4509    361.129280  247402.007024
4510    361.209371  247456.863345
4511    361.289461  247511.719666
4512    361.369552  247566.575987
4513    361.449643  247621.432307
4514    361.529734  247676.288628
4515    361.609824  247731.144949
4516    361.689915  247786.001270
4517    361.770006  247840.857591
4518    361.850097  247895.713912
4519    361.930188  247950.570232
4520    362.010278  248005.426553
4521    362.090369  248060.282874
4522    362.170460  248115.139195
4523    362.250551  248169.995516
4524    362.330641  248224.851837
4525    362.410732  248279.708158
4526    362.490823  248334.564478
4527    362.570914  248389.420799
4528    362.651004  248444.277120
4529    362.731095  248499.133441
4530    362.811186  248553.989762
4531    362.891277  248608.846083
4532    362.971368  248663.702404
4533    363.051458  248718.558724
4534    363.131549  248773.415045
4535    363.211640  248828.271366
4536    363.291731  248883.127687
4537    363.371821  248937.984008
4538    363.451912  248992.840329
4539    363.532003  249047.696649
4540    363.612094  249102.552970
4541    363.692184  249157.409291
4542    363.772275  249212.265612
4543    363.852366  249267.121933
4544    363.932457  249321.978254
4545    364.012548  249376.834575
4546    364.092638  249431.690895
4547    364.172729  249486.547216
4548    364.252820  249541.403537
4549    364.332911  249596.259858
4550    364.413001  249651.116179
4551    364.493092  249705.972500
4552    364.573183  249760.828820
4553    364.653274  249815.685141
4554    364.733364  249870.541462
4555    364.813455  249925.397783
4556    364.893546  249980.254104
4557    364.973637  250035.110425
4558    365.053728  250089.966746
4559    365.133818  250144.823066
4560    365.213909  250199.679387
4561    365.294000  250254.535708
4562    365.374091  250309.392029
4563    365.454181  250364.248350
4564    365.534272  250419.104671
4565    365.614363  250473.960991
4566    365.694454  250528.817312
4567    365.774544  250583.673633
4568    365.854635  250638.529954
4569    365.934726  250693.386275
4570    366.014817  250748.242596
4571    366.094908  250803.098917
4572    366.174998  250857.955237
4573    366.255089  250912.811558
4574    366.335180  250967.667879
4575    366.415271  251022.524200
4576    366.495361  251077.380521
4577    366.575452  251132.236842
4578    366.655543  251187.093163
4579    366.735634  251241.949483
4580    366.815724  251296.805804
4581    366.895815  251351.662125
4582    366.975906  251406.518446
4583    367.055997  251461.374767
4584    367.136088  251516.231088
4585    367.216178  251571.087408
4586    367.296269  251625.943729
4587    367.376360  251680.800050
4588    367.456451  251735.656371
4589    367.536541  251790.512692
4590    367.616632  251845.369013
4591    367.696723  251900.225334
4592    367.776814  251955.081654
4593    367.856904  252009.937975
4594    367.936995  252064.794296
4595    368.017086  252119.650617
4596    368.097177  252174.506938
4597    368.177268  252229.363259
4598    368.257358  252284.219579
4599    368.337449  252339.075900
4600    368.417540  252393.932221
4601    368.497631  252448.788542
4602    368.577721  252503.644863
4603    368.657812  252558.501184
4604    368.737903  252613.357505
4605    368.817994  252668.213825
4606    368.898084  252723.070146
4607    368.978175  252777.926467
4608    369.058266  252832.782788
4609    369.138357  252887.639109
4610    369.218448  252942.495430
4611    369.298538  252997.351750
4612    369.378629  253052.208071
4613    369.458720  253107.064392
4614    369.538811  253161.920713
4615    369.618901  253216.777034
4616    369.698992  253271.633355
4617    369.779083  253326.489676
4618    369.859174  253381.345996
4619    369.939264  253436.202317
4620    370.019355  253491.058638
4621    370.099446  253545.914959
4622    370.179537  253600.771280
4623    370.259628  253655.627601
4624    370.339718  253710.483922
4625    370.419809  253765.340242
4626    370.499900  253820.196563
4627    370.579991  253875.052884
4628    370.660081  253929.909205
4629    370.740172  253984.765526
4630    370.820263  254039.621847
4631    370.900354  254094.478167
4632    370.980445  254149.334488
4633    371.060535  254204.190809
4634    371.140626  254259.047130
4635    371.220717  254313.903451
4636    371.300808  254368.759772
4637    371.380898  254423.616093
4638    371.460989  254478.472413
4639    371.541080  254533.328734
4640    371.621171  254588.185055
4641    371.701261  254643.041376
4642    371.781352  254697.897697
4643    371.861443  254752.754018
4644    371.941534  254807.610338
4645    372.021625  254862.466659
4646    372.101715  254917.322980
4647    372.181806  254972.179301
4648    372.261897  255027.035622
4649    372.341988  255081.891943
4650    372.422078  255136.748264
4651    372.502169  255191.604584
4652    372.582260  255246.460905
4653    372.662351  255301.317226
4654    372.742441  255356.173547
4655    372.822532  255411.029868
4656    372.902623  255465.886189
4657    372.982714  255520.742509
4658    373.062805  255575.598830
4659    373.142895  255630.455151
4660    373.222986  255685.311472
4661    373.303077  255740.167793
4662    373.383168  255795.024114
4663    373.463258  255849.880435
4664    373.543349  255904.736755
4665    373.623440  255959.593076
4666    373.703531  256014.449397
4667    373.783621  256069.305718
4668    373.863712  256124.162039
4669    373.943803  256179.018360
4670    374.023894  256233.874681
4671    374.103985  256288.731001
4672    374.184075  256343.587322
4673    374.264166  256398.443643
4674    374.344257  256453.299964
4675    374.424348  256508.156285
4676    374.504438  256563.012606
4677    374.584529  256617.868926
4678    374.664620  256672.725247
4679    374.744711  256727.581568
4680    374.824801  256782.437889
4681    374.904892  256837.294210
4682    374.984983  256892.150531
4683    375.065074  256947.006852
4684    375.145165  257001.863172
4685    375.225255  257056.719493
4686    375.305346  257111.575814
4687    375.385437  257166.432135
4688    375.465528  257221.288456
4689    375.545618  257276.144777
4690    375.625709  257331.001097
4691    375.705800  257385.857418
4692    375.785891  257440.713739
4693    375.865981  257495.570060
4694    375.946072  257550.426381
4695    376.026163  257605.282702
4696    376.106254  257660.139023
4697    376.186345  257714.995343
4698    376.266435  257769.851664
4699    376.346526  257824.707985
4700    376.426617  257879.564306
4701    376.506708  257934.420627
4702    376.586798  257989.276948
4703    376.666889  258044.133268
4704    376.746980  258098.989589
4705    376.827071  258153.845910
4706    376.907161  258208.702231
4707    376.987252  258263.558552
4708    377.067343  258318.414873
4709    377.147434  258373.271194
4710    377.227525  258428.127514
4711    377.307615  258482.983835
4712    377.387706  258537.840156
4713    377.467797  258592.696477
4714    377.547888  258647.552798
4715    377.627978  258702.409119
4716    377.708069  258757.265440
4717    377.788160  258812.121760
4718    377.868251  258866.978081
4719    377.948341  258921.834402
4720    378.028432  258976.690723
4721    378.108523  259031.547044
4722    378.188614  259086.403365
4723    378.268705  259141.259685
4724    378.348795  259196.116006
4725    378.428886  259250.972327
4726    378.508977  259305.828648
4727    378.589068  259360.684969
4728    378.669158  259415.541290
4729    378.749249  259470.397611
4730    378.829340  259525.253931
4731    378.909431  259580.110252
4732    378.989521  259634.966573
4733    379.069612  259689.822894
4734    379.149703  259744.679215
4735    379.229794  259799.535536
4736    379.309885  259854.391856
4737    379.389975  259909.248177
4738    379.470066  259964.104498
4739    379.550157  260018.960819
4740    379.630248  260073.817140
4741    379.710338  260128.673461
4742    379.790429  260183.529782
4743    379.870520  260238.386102
4744    379.950611  260293.242423
4745    380.030701  260348.098744
4746    380.110792  260402.955065
4747    380.190883  260457.811386
4748    380.270974  260512.667707
4749    380.351065  260567.524027
4750    380.431155  260622.380348
4751    380.511246  260677.236669
4752    380.591337  260732.092990
4753    380.671428  260786.949311
4754    380.751518  260841.805632
4755    380.831609  260896.661953
4756    380.911700  260951.518273
4757    380.991791  261006.374594
4758    381.071881  261061.230915
4759    381.151972  261116.087236
4760    381.232063  261170.943557
4761    381.312154  261225.799878
4762    381.392245  261280.656199
4763    381.472335  261335.512519
4764    381.552426  261390.368840
4765    381.632517  261445.225161
4766    381.712608  261500.081482
4767    381.792698  261554.937803
4768    381.872789  261609.794124
4769    381.952880  261664.650444
4770    382.032971  261719.506765
4771    382.113061  261774.363086
4772    382.193152  261829.219407
4773    382.273243  261884.075728
4774    382.353334  261938.932049
4775    382.433425  261993.788370
4776    382.513515  262048.644690
4777    382.593606  262103.501011
4778    382.673697  262158.357332
4779    382.753788  262213.213653
4780    382.833878  262268.069974
4781    382.913969  262322.926295
4782    382.994060  262377.782615
4783    383.074151  262432.638936
4784    383.154241  262487.495257
4785    383.234332  262542.351578
4786    383.314423  262597.207899
4787    383.394514  262652.064220
4788    383.474605  262706.920541
4789    383.554695  262761.776861
4790    383.634786  262816.633182
4791    383.714877  262871.489503
4792    383.794968  262926.345824
4793    383.875058  262981.202145
4794    383.955149  263036.058466
4795    384.035240  263090.914786
4796    384.115331  263145.771107
4797    384.195421  263200.627428
4798    384.275512  263255.483749
4799    384.355603  263310.340070
4800    384.435694  263365.196391
4801    384.515785  263420.052712
4802    384.595875  263474.909032
4803    384.675966  263529.765353
4804    384.756057  263584.621674
4805    384.836148  263639.477995
4806    384.916238  263694.334316
4807    384.996329  263749.190637
4808    385.076420  263804.046958
4809    385.156511  263858.903278
4810    385.236601  263913.759599
4811    385.316692  263968.615920
4812    385.396783  264023.472241
4813    385.476874  264078.328562
4814    385.556965  264133.184883
4815    385.637055  264188.041203
4816    385.717146  264242.897524
4817    385.797237  264297.753845
4818    385.877328  264352.610166
4819    385.957418  264407.466487
4820    386.037509  264462.322808
4821    386.117600  264517.179129
4822    386.197691  264572.035449
4823    386.277781  264626.891770
4824    386.357872  264681.748091
4825    386.437963  264736.604412
4826    386.518054  264791.460733
4827    386.598145  264846.317054
4828    386.678235  264901.173374
4829    386.758326  264956.029695
4830    386.838417  265010.886016
4831    386.918508  265065.742337
4832    386.998598  265120.598658
4833    387.078689  265175.454979
4834    387.158780  265230.311300
4835    387.238871  265285.167620
4836    387.318961  265340.023941
4837    387.399052  265394.880262
4838    387.479143  265449.736583
4839    387.559234  265504.592904
4840    387.639325  265559.449225
4841    387.719415  265614.305546
4842    387.799506  265669.161866
4843    387.879597  265724.018187
4844    387.959688  265778.874508
4845    388.039778  265833.730829
4846    388.119869  265888.587150
4847    388.199960  265943.443471
4848    388.280051  265998.299791
4849    388.360141  266053.156112
4850    388.440232  266108.012433
4851    388.520323  266162.868754
4852    388.600414  266217.725075
4853    388.680505  266272.581396
4854    388.760595  266327.437717
4855    388.840686  266382.294037
4856    388.920777  266437.150358
4857    389.000868  266492.006679
4858    389.080958  266546.863000
4859    389.161049  266601.719321
4860    389.241140  266656.575642
4861    389.321231  266711.431962
4862    389.401321  266766.288283
4863    389.481412  266821.144604
4864    389.561503  266876.000925
4865    389.641594  266930.857246
4866    389.721685  266985.713567
4867    389.801775  267040.569888
4868    389.881866  267095.426208
4869    389.961957  267150.282529
4870    390.042048  267205.138850
4871    390.122138  267259.995171
4872    390.202229  267314.851492
4873    390.282320  267369.707813
4874    390.362411  267424.564133
4875    390.442502  267479.420454
4876    390.522592  267534.276775
4877    390.602683  267589.133096
4878    390.682774  267643.989417
4879    390.762865  267698.845738
4880    390.842955  267753.702059
4881    390.923046  267808.558379
4882    391.003137  267863.414700
4883    391.083228  267918.271021
4884    391.163318  267973.127342
4885    391.243409  268027.983663
4886    391.323500  268082.839984
4887    391.403591  268137.696305
4888    391.483682  268192.552625
4889    391.563772  268247.408946
4890    391.643863  268302.265267
4891    391.723954  268357.121588
4892    391.804045  268411.977909
4893    391.884135  268466.834230
4894    391.964226  268521.690550
4895    392.044317  268576.546871
4896    392.124408  268631.403192
4897    392.204498  268686.259513
4898    392.284589  268741.115834
4899    392.364680  268795.972155
4900    392.444771  268850.828476
4901    392.524862  268905.684796
4902    392.604952  268960.541117
4903    392.685043  269015.397438
4904    392.765134  269070.253759
4905    392.845225  269125.110080
4906    392.925315  269179.966401
4907    393.005406  269234.822721
4908    393.085497  269289.679042
4909    393.165588  269344.535363
4910    393.245678  269399.391684
4911    393.325769  269454.248005
4912    393.405860  269509.104326
4913    393.485951  269563.960647
4914    393.566042  269618.816967
4915    393.646132  269673.673288
4916    393.726223  269728.529609
4917    393.806314  269783.385930
4918    393.886405  269838.242251
4919    393.966495  269893.098572
4920    394.046586  269947.954892
4921    394.126677  270002.811213
4922    394.206768  270057.667534
4923    394.286858  270112.523855
4924    394.366949  270167.380176
4925    394.447040  270222.236497
4926    394.527131  270277.092818
4927    394.607222  270331.949138
4928    394.687312  270386.805459
4929    394.767403  270441.661780
4930    394.847494  270496.518101
4931    394.927585  270551.374422
4932    395.007675  270606.230743
4933    395.087766  270661.087064
4934    395.167857  270715.943384
4935    395.247948  270770.799705
4936    395.328038  270825.656026
4937    395.408129  270880.512347
4938    395.488220  270935.368668
4939    395.568311  270990.224989
4940    395.648402  271045.081309
4941    395.728492  271099.937630
4942    395.808583  271154.793951
4943    395.888674  271209.650272
4944    395.968765  271264.506593
4945    396.048855  271319.362914
4946    396.128946  271374.219235
4947    396.209037  271429.075555
4948    396.289128  271483.931876
4949    396.369218  271538.788197
4950    396.449309  271593.644518
4951    396.529400  271648.500839
4952    396.609491  271703.357160
4953    396.689582  271758.213480
4954    396.769672  271813.069801
4955    396.849763  271867.926122
4956    396.929854  271922.782443
4957    397.009945  271977.638764
4958    397.090035  272032.495085
4959    397.170126  272087.351406
4960    397.250217  272142.207726
4961    397.330308  272197.064047
4962    397.410398  272251.920368
4963    397.490489  272306.776689
4964    397.570580  272361.633010
4965    397.650671  272416.489331
4966    397.730762  272471.345651
4967    397.810852  272526.201972
4968    397.890943  272581.058293
4969    397.971034  272635.914614
4970    398.051125  272690.770935
4971    398.131215  272745.627256
4972    398.211306  272800.483577
4973    398.291397  272855.339897
4974    398.371488  272910.196218
4975    398.451578  272965.052539
4976    398.531669  273019.908860
4977    398.611760  273074.765181
4978    398.691851  273129.621502
4979    398.771942  273184.477823
4980    398.852032  273239.334143
4981    398.932123  273294.190464
4982    399.012214  273349.046785
4983    399.092305  273403.903106
4984    399.172395  273458.759427
4985    399.252486  273513.615748
4986    399.332577  273568.472068
4987    399.412668  273623.328389
4988    399.492758  273678.184710
4989    399.572849  273733.041031
4990    399.652940  273787.897352
4991    399.733031  273842.753673
4992    399.813122  273897.609994
4993    399.893212  273952.466314
4994    399.973303  274007.322635
4995    400.053394  274062.178956
4996    400.133485  274117.035277
4997    400.213575  274171.891598
4998    400.293666  274226.747919
4999    400.373757  274281.604239
5000    400.453848  274336.460560
5001    400.533938  274391.316881
5002    400.614029  274446.173202
5003    400.694120  274501.029523
5004    400.774211  274555.885844
5005    400.854302  274610.742165
5006    400.934392  274665.598485
5007    401.014483  274720.454806
5008    401.094574  274775.311127
5009    401.174665  274830.167448
5010    401.254755  274885.023769
5011    401.334846  274939.880090
5012    401.414937  274994.736410
5013    401.495028  275049.592731
5014    401.575118  275104.449052
5015    401.655209  275159.305373
5016    401.735300  275214.161694
5017    401.815391  275269.018015
5018    401.895482  275323.874336
5019    401.975572  275378.730656
5020    402.055663  275433.586977
5021    402.135754  275488.443298
5022    402.215845  275543.299619
5023    402.295935  275598.155940
5024    402.376026  275653.012261
5025    402.456117  275707.868582
5026    402.536208  275762.724902
5027    402.616298  275817.581223
5028    402.696389  275872.437544
5029    402.776480  275927.293865
5030    402.856571  275982.150186
5031    402.936662  276037.006507
5032    403.016752  276091.862827
5033    403.096843  276146.719148
5034    403.176934  276201.575469
5035    403.257025  276256.431790
5036    403.337115  276311.288111
5037    403.417206  276366.144432
5038    403.497297  276421.000753
5039    403.577388  276475.857073
5040    403.657478  276530.713394
5041    403.737569  276585.569715
5042    403.817660  276640.426036
5043    403.897751  276695.282357
5044    403.977842  276750.138678
5045    404.057932  276804.994998
5046    404.138023  276859.851319
5047    404.218114  276914.707640
5048    404.298205  276969.563961
5049    404.378295  277024.420282
5050    404.458386  277079.276603
5051    404.538477  277134.132924
5052    404.618568  277188.989244
5053    404.698658  277243.845565
5054    404.778749  277298.701886
5055    404.858840  277353.558207
5056    404.938931  277408.414528
5057    405.019022  277463.270849
5058    405.099112  277518.127169
5059    405.179203  277572.983490
5060    405.259294  277627.839811
5061    405.339385  277682.696132
5062    405.419475  277737.552453
5063    405.499566  277792.408774
5064    405.579657  277847.265095
5065    405.659748  277902.121415
5066    405.739838  277956.977736
5067    405.819929  278011.834057
5068    405.900020  278066.690378
5069    405.980111  278121.546699
5070    406.060202  278176.403020
5071    406.140292  278231.259341
5072    406.220383  278286.115661
5073    406.300474  278340.971982
5074    406.380565  278395.828303
5075    406.460655  278450.684624
5076    406.540746  278505.540945
5077    406.620837  278560.397266
5078    406.700928  278615.253586
5079    406.781018  278670.109907
5080    406.861109  278724.966228
5081    406.941200  278779.822549
5082    407.021291  278834.678870
5083    407.101382  278889.535191
5084    407.181472  278944.391512
5085    407.261563  278999.247832
5086    407.341654  279054.104153
5087    407.421745  279108.960474
5088    407.501835  279163.816795
5089    407.581926  279218.673116
5090    407.662017  279273.529437
5091    407.742108  279328.385757
5092    407.822198  279383.242078
5093    407.902289  279438.098399
5094    407.982380  279492.954720
5095    408.062471  279547.811041
5096    408.142562  279602.667362
5097    408.222652  279657.523683
5098    408.302743  279712.380003
5099    408.382834  279767.236324
5100    408.462925  279822.092645
5101    408.543015  279876.948966
5102    408.623106  279931.805287
5103    408.703197  279986.661608
5104    408.783288  280041.517928
5105    408.863378  280096.374249
5106    408.943469  280151.230570
5107    409.023560  280206.086891
5108    409.103651  280260.943212
5109    409.183742  280315.799533
5110    409.263832  280370.655854
5111    409.343923  280425.512174
5112    409.424014  280480.368495
5113    409.504105  280535.224816
5114    409.584195  280590.081137
5115    409.664286  280644.937458
5116    409.744377  280699.793779
5117    409.824468  280754.650100
5118    409.904558  280809.506420
5119    409.984649  280864.362741
5120    410.064740  280919.219062
5121    410.144831  280974.075383
5122    410.224922  281028.931704
5123    410.305012  281083.788025
5124    410.385103  281138.644345
5125    410.465194  281193.500666
5126    410.545285  281248.356987
5127    410.625375  281303.213308
5128    410.705466  281358.069629
5129    410.785557  281412.925950
5130    410.865648  281467.782271
5131    410.945739  281522.638591
5132    411.025829  281577.494912
5133    411.105920  281632.351233
5134    411.186011  281687.207554
5135    411.266102  281742.063875
5136    411.346192  281796.920196
5137    411.426283  281851.776516
5138    411.506374  281906.632837
5139    411.586465  281961.489158
5140    411.666555  282016.345479
5141    411.746646  282071.201800
5142    411.826737  282126.058121
5143    411.906828  282180.914442
5144    411.986919  282235.770762
5145    412.067009  282290.627083
5146    412.147100  282345.483404
5147    412.227191  282400.339725
5148    412.307282  282455.196046
5149    412.387372  282510.052367
5150    412.467463  282564.908687
5151    412.547554  282619.765008
5152    412.627645  282674.621329
5153    412.707735  282729.477650
5154    412.787826  282784.333971
5155    412.867917  282839.190292
5156    412.948008  282894.046613
5157    413.028099  282948.902933
5158    413.108189  283003.759254
5159    413.188280  283058.615575
5160    413.268371  283113.471896
5161    413.348462  283168.328217
5162    413.428552  283223.184538
5163    413.508643  283278.040859
5164    413.588734  283332.897179
5165    413.668825  283387.753500
5166    413.748915  283442.609821
5167    413.829006  283497.466142
5168    413.909097  283552.322463
5169    413.989188  283607.178784
5170    414.069279  283662.035104
5171    414.149369  283716.891425
5172    414.229460  283771.747746
5173    414.309551  283826.604067
5174    414.389642  283881.460388
5175    414.469732  283936.316709
5176    414.549823  283991.173030
5177    414.629914  284046.029350
5178    414.710005  284100.885671
5179    414.790095  284155.741992
5180    414.870186  284210.598313
5181    414.950277  284265.454634
5182    415.030368  284320.310955
5183    415.110459  284375.167275
5184    415.190549  284430.023596
5185    415.270640  284484.879917
5186    415.350731  284539.736238
5187    415.430822  284594.592559
5188    415.510912  284649.448880
5189    415.591003  284704.305201
5190    415.671094  284759.161521
5191    415.751185  284814.017842
5192    415.831275  284868.874163
5193    415.911366  284923.730484
5194    415.991457  284978.586805
5195    416.071548  285033.443126
5196    416.151639  285088.299446
5197    416.231729  285143.155767
5198    416.311820  285198.012088
5199    416.391911  285252.868409
5200    416.472002  285307.724730
5201    416.552092  285362.581051
5202    416.632183  285417.437372
5203    416.712274  285472.293692
5204    416.792365  285527.150013
5205    416.872455  285582.006334
5206    416.952546  285636.862655
5207    417.032637  285691.718976
5208    417.112728  285746.575297
5209    417.192819  285801.431618
5210    417.272909  285856.287938
5211    417.353000  285911.144259
5212    417.433091  285966.000580
5213    417.513182  286020.856901
5214    417.593272  286075.713222
5215    417.673363  286130.569543
5216    417.753454  286185.425863
5217    417.833545  286240.282184
5218    417.913635  286295.138505
5219    417.993726  286349.994826
5220    418.073817  286404.851147
5221    418.153908  286459.707468
5222    418.233999  286514.563789
5223    418.314089  286569.420109
5224    418.394180  286624.276430
5225    418.474271  286679.132751
5226    418.554362  286733.989072
5227    418.634452  286788.845393
5228    418.714543  286843.701714
5229    418.794634  286898.558034
5230    418.874725  286953.414355
5231    418.954815  287008.270676
5232    419.034906  287063.126997
5233    419.114997  287117.983318
5234    419.195088  287172.839639
5235    419.275179  287227.695960
5236    419.355269  287282.552280
5237    419.435360  287337.408601
5238    419.515451  287392.264922
5239    419.595542  287447.121243
5240    419.675632  287501.977564
5241    419.755723  287556.833885
5242    419.835814  287611.690206
5243    419.915905  287666.546526
5244    419.995995  287721.402847
5245    420.076086  287776.259168
5246    420.156177  287831.115489
5247    420.236268  287885.971810
5248    420.316359  287940.828131
5249    420.396449  287995.684451
5250    420.476540  288050.540772
5251    420.556631  288105.397093
5252    420.636722  288160.253414
5253    420.716812  288215.109735
5254    420.796903  288269.966056
5255    420.876994  288324.822377
5256    420.957085  288379.678697
5257    421.037175  288434.535018
5258    421.117266  288489.391339
5259    421.197357  288544.247660
5260    421.277448  288599.103981
5261    421.357539  288653.960302
5262    421.437629  288708.816622
5263    421.517720  288763.672943
5264    421.597811  288818.529264
5265    421.677902  288873.385585
5266    421.757992  288928.241906
5267    421.838083  288983.098227
5268    421.918174  289037.954548
5269    421.998265  289092.810868
5270    422.078355  289147.667189
5271    422.158446  289202.523510
5272    422.238537  289257.379831
5273    422.318628  289312.236152
5274    422.398719  289367.092473
5275    422.478809  289421.948793
5276    422.558900  289476.805114
5277    422.638991  289531.661435
5278    422.719082  289586.517756
5279    422.799172  289641.374077
5280    422.879263  289696.230398
5281    422.959354  289751.086719
5282    423.039445  289805.943039
5283    423.119535  289860.799360
5284    423.199626  289915.655681
5285    423.279717  289970.512002
5286    423.359808  290025.368323
5287    423.439899  290080.224644
